,cvTerm,dataRating,deviceCategoryCode,deviceCode,deviceId,deviceLink,deviceName,hasDeviceData
2418,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2020-05-14T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",CDOM,TURNERCYCLOPS7-900184,48360,http://data.oceannetworks.ca/DeviceListing?DeviceId=48360,Turner Cyclops-7 Fluorometer (S/N 900184),True
2419,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2020-05-25T20:47:44.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",CDOM,TURNERCYCLOPS7-900185,48361,http://data.oceannetworks.ca/DeviceListing?DeviceId=48361,Turner Cyclops-7 Fluorometer (S/N 900185),True
2420,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2020-05-14T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",CDOM,TURNERCYCLOPS7-900186,48340,http://data.oceannetworks.ca/DeviceListing?DeviceId=48340,Turner Cyclops-7 Fluorometer (S/N 900186),True
2421,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0365/', 'vocabulary': 'SeaVoX Device Catalogue'}]}",[],FLUOROMETER,TURNERCYCLOPS7F-21100083,24327,http://data.oceannetworks.ca/DeviceListing?DeviceId=24327,Turner Cyclops-7F Fluorometer (S/N 21100083),True
2422,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-26T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900138,62960,http://data.oceannetworks.ca/DeviceListing?DeviceId=62960,Turner Cyclops-7F Fluorometer (S/N 900138),True
2423,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2020-08-06T18:20:55.000Z', 'dateTo': None, 'samplePeriod': 0.25, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900143,47360,http://data.oceannetworks.ca/DeviceListing?DeviceId=47360,Turner Cyclops-7F Fluorometer (S/N 900143),True
2424,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-13T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900167,52360,http://data.oceannetworks.ca/DeviceListing?DeviceId=52360,Turner Cyclops-7F Fluorometer (S/N 900167),True
2425,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-13T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900202,51500,http://data.oceannetworks.ca/DeviceListing?DeviceId=51500,Turner Cyclops-7F Fluorometer (S/N 900202),True
2426,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2022-08-12T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900228,77152,http://data.oceannetworks.ca/DeviceListing?DeviceId=77152,Turner Cyclops-7F Fluorometer (S/N 900228),True
2427,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-13T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900237,62920,http://data.oceannetworks.ca/DeviceListing?DeviceId=62920,Turner Cyclops-7F Fluorometer (S/N 900237),True
2428,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-21T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900238,62900,http://data.oceannetworks.ca/DeviceListing?DeviceId=62900,Turner Cyclops-7F Fluorometer (S/N 900238),True
2429,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-01-26T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900239,62940,http://data.oceannetworks.ca/DeviceListing?DeviceId=62940,Turner Cyclops-7F Fluorometer (S/N 900239),True
2430,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-06-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900268,66580,http://data.oceannetworks.ca/DeviceListing?DeviceId=66580,Turner Cyclops-7F Fluorometer (S/N 900268),True
2431,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-09T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900269,72140,http://data.oceannetworks.ca/DeviceListing?DeviceId=72140,Turner Cyclops-7F Fluorometer (S/N 900269),True
2432,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-09T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900279,71520,http://data.oceannetworks.ca/DeviceListing?DeviceId=71520,Turner Cyclops-7F Fluorometer (S/N 900279),True
2433,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-16T00:00:00.000Z', 'dateTo': '2022-03-07T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-07T00:00:00.000Z', 'dateTo': '2022-03-22T19:20:00.000Z', 'samplePeriod': 3.0, 'sampleSize': 1}, {'dateFrom': '2022-03-22T19:20:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900280,72160,http://data.oceannetworks.ca/DeviceListing?DeviceId=72160,Turner Cyclops-7F Fluorometer (S/N 900280),True
2434,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2022-08-12T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900289,65340,http://data.oceannetworks.ca/DeviceListing?DeviceId=65340,Turner Cyclops-7F Fluorometer (S/N 900289),True
2435,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-11-15T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900293,72180,http://data.oceannetworks.ca/DeviceListing?DeviceId=72180,Turner Cyclops-7F Fluorometer (S/N 900293),True
2436,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-09T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900315,71440,http://data.oceannetworks.ca/DeviceListing?DeviceId=71440,Turner Cyclops-7F Fluorometer (S/N 900315),True
2437,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-16T00:00:00.000Z', 'dateTo': '2022-03-07T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-07T00:00:00.000Z', 'dateTo': '2022-03-22T19:21:00.000Z', 'samplePeriod': 3.0, 'sampleSize': 1}, {'dateFrom': '2022-03-22T19:21:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900330,71460,http://data.oceannetworks.ca/DeviceListing?DeviceId=71460,Turner Cyclops-7F Fluorometer (S/N 900330),True
2438,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-12-09T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900331,71441,http://data.oceannetworks.ca/DeviceListing?DeviceId=71441,Turner Cyclops-7F Fluorometer (S/N 900331),True
2439,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2021-11-15T00:00:00.000Z', 'dateTo': '2022-03-06T00:00:00.000Z', 'samplePeriod': 900.0, 'sampleSize': 1}, {'dateFrom': '2022-03-06T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 1200.0, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900350,71461,http://data.oceannetworks.ca/DeviceListing?DeviceId=71461,Turner Cyclops-7F Fluorometer (S/N 900350),True
2440,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2023-01-03T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",TURBIDITYMETER,TURNERCYCLOPS7F-900362,79372,http://data.oceannetworks.ca/DeviceListing?DeviceId=79372,Turner Cyclops-7F Fluorometer (S/N 900362),True
2441,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2023-02-22T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",FLUOROMETER,TURNERCYCLOPS7F-900436,79352,http://data.oceannetworks.ca/DeviceListing?DeviceId=79352,Turner Cyclops-7F Fluorometer (S/N 900436),True
2442,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2023-01-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",CDOM,TURNERCYCLOPS7F-900442,79752,http://data.oceannetworks.ca/DeviceListing?DeviceId=79752,Turner Cyclops-7F Fluorometer (S/N 900442),True
2443,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1447/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2023-01-24T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 0.167, 'sampleSize': 1}]",CRUDEOILFLUOROMETER,TURNERCYCLOPS7F-900446,79772,http://data.oceannetworks.ca/DeviceListing?DeviceId=79772,Turner Cyclops-7F Fluorometer (S/N 900446),True
2444,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1503/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2012-05-07T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 10.0, 'sampleSize': 0}]",TEMPSENSOR,TUROPT100-610-002,501,http://data.oceannetworks.ca/DeviceListing?DeviceId=501,TURO Remote Temperature PT-100 Batch610 002,True
2445,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1503/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2016-02-10T23:48:27.000Z', 'dateTo': None, 'samplePeriod': 10.0, 'sampleSize': 0}]",TEMPSENSOR,TUROPT100_043,23162,http://data.oceannetworks.ca/DeviceListing?DeviceId=23162,TURO Remote Temperature PT-100 043,True
2446,{'device': []},[],CAMERA_3D,UA3DCAMERA,23331,http://data.oceannetworks.ca/DeviceListing?DeviceId=23331,3D Camera U of A,True
2447,{'device': []},"[{'dateFrom': '2020-06-01T18:23:28.000Z', 'dateTo': None, 'samplePeriod': 60.0, 'sampleSize': 1}]",WAVELENGTHOPTICALMODULE,UMAINZWOM001,49560,http://data.oceannetworks.ca/DeviceListing?DeviceId=49560,University of Mainz Wavelength Shifting Optical Module SN001,True
2448,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1654/', 'vocabulary': 'SeaVoX Device Catalogue'}]}",[],WATERSAMPLER,UMNGASTIGHTSERIALSAMPLER01,10800,http://data.oceannetworks.ca/DeviceListing?DeviceId=10800,UMN Gas-tight Serial Sampler 01,True
2449,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1367/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2019-04-14T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 5.0, 'sampleSize': 1}]",PHSENSOR,UMNINSITUCHEMICALSENSORSYSTEM_A,10801,http://data.oceannetworks.ca/DeviceListing?DeviceId=10801,UMN In-situ Chemical Sensor System SN A,True
2450,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1367/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2019-04-29T00:00:00.000Z', 'dateTo': None, 'samplePeriod': 5.0, 'sampleSize': 1}]",PHSENSOR,UMNINSITUCHEMICALSENSORSYSTEM_B,32279,http://data.oceannetworks.ca/DeviceListing?DeviceId=32279,UMN In-situ Chemical Sensor System SN B,True
2451,{'device': []},[],CSEM,UOT_CSEM,22003,http://data.oceannetworks.ca/DeviceListing?DeviceId=22003,CSEM Receiver,True
2452,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL1436/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2014-10-23T20:52:46.000Z', 'dateTo': None, 'samplePeriod': 5.0, 'sampleSize': 1}]",BARPRESS,VAISALACS106H0870049,23380,http://data.oceannetworks.ca/DeviceListing?DeviceId=23380,Vaisala CS106 Barometer H0870049,True
2453,"{'device': [{'uri': '\thttp://vocab.nerc.ac.uk/collection/L22/current/TOOL0397/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2013-08-21T23:45:25.000Z', 'dateTo': None, 'samplePeriod': 1.0, 'sampleSize': 1}]",BARPRESS,VAISALAPTB210J3120006,23193,http://data.oceannetworks.ca/DeviceListing?DeviceId=23193,Vaisala PTB210 Barometer J3120006,True
2454,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2017-01-18T00:00:00.000Z', 'dateTo': '2018-12-08T00:00:00.000Z', 'samplePeriod': 3600.0, 'sampleSize': 1}, {'dateFrom': '2018-12-08T00:00:00.000Z', 'dateTo': '2021-11-29T15:00:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2021-11-29T15:00:00.000Z', 'dateTo': '2022-04-14T16:00:00.000Z', 'samplePeriod': 7200.0, 'sampleSize': 1}, {'dateFrom': '2022-04-14T16:00:00.000Z', 'dateTo': None, 'samplePeriod': 14400.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-F0440011,24428,http://data.oceannetworks.ca/DeviceListing?DeviceId=24428,Vaisala PTB110 Barometer F0440011,True
2455,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2010-03-11T00:00:00.000Z', 'dateTo': '2019-12-21T07:45:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2019-12-21T07:45:00.000Z', 'dateTo': '2020-01-15T15:00:00.000Z', 'samplePeriod': 7200.0, 'sampleSize': 1}, {'dateFrom': '2020-01-15T15:00:00.000Z', 'dateTo': '2020-04-02T19:00:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2020-04-02T19:00:00.000Z', 'dateTo': '2020-07-22T14:00:00.000Z', 'samplePeriod': 14400.0, 'sampleSize': 1}, {'dateFrom': '2020-07-22T14:00:00.000Z', 'dateTo': None, 'samplePeriod': 3600.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-F0440012,24175,http://data.oceannetworks.ca/DeviceListing?DeviceId=24175,Vaisala PTB110 Barometer F0440012,True
2456,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2018-08-27T19:00:00.000Z', 'dateTo': '2019-12-21T07:45:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2019-12-21T07:45:00.000Z', 'dateTo': '2020-08-10T11:00:00.000Z', 'samplePeriod': 7200.0, 'sampleSize': 1}, {'dateFrom': '2020-08-10T11:00:00.000Z', 'dateTo': None, 'samplePeriod': 1800.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-F4520055,24442,http://data.oceannetworks.ca/DeviceListing?DeviceId=24442,Vaisala PTB110 Barometer F4520055,True
2457,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2017-01-18T00:00:00.000Z', 'dateTo': '2018-06-18T17:24:57.000Z', 'samplePeriod': 3600.0, 'sampleSize': 1}, {'dateFrom': '2018-06-18T17:24:57.000Z', 'dateTo': '2019-12-21T07:45:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2019-12-21T07:45:00.000Z', 'dateTo': '2020-10-29T16:00:00.000Z', 'samplePeriod': 7200.0, 'sampleSize': 1}, {'dateFrom': '2020-10-29T16:00:00.000Z', 'dateTo': None, 'samplePeriod': 1800.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-G4830002,24441,http://data.oceannetworks.ca/DeviceListing?DeviceId=24441,Vaisala PTB110 Barometer G4830002,True
2458,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2018-05-04T00:00:00.000Z', 'dateTo': '2019-12-19T16:00:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2019-12-19T16:00:00.000Z', 'dateTo': '2020-09-24T14:30:00.000Z', 'samplePeriod': 7200.0, 'sampleSize': 1}, {'dateFrom': '2020-09-24T14:30:00.000Z', 'dateTo': '2022-02-14T18:00:00.000Z', 'samplePeriod': 1800.0, 'sampleSize': 1}, {'dateFrom': '2022-02-14T18:00:00.000Z', 'dateTo': None, 'samplePeriod': 7200.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-H0120006,24301,http://data.oceannetworks.ca/DeviceListing?DeviceId=24301,Vaisala PTB110 Barometer H0120006,True
2459,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2012-12-06T16:48:23.000Z', 'dateTo': '2013-09-17T22:35:00.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2013-09-17T22:35:00.000Z', 'dateTo': '2013-09-23T20:30:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2013-09-23T20:30:00.000Z', 'dateTo': '2013-09-23T23:01:30.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2013-09-23T23:01:30.000Z', 'dateTo': '2013-09-30T02:02:03.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2013-09-30T02:02:03.000Z', 'dateTo': '2013-09-30T17:17:01.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2013-09-30T17:17:01.000Z', 'dateTo': '2013-11-14T23:40:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2013-11-14T23:40:00.000Z', 'dateTo': '2013-11-18T17:15:45.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2013-11-18T17:15:45.000Z', 'dateTo': '2013-11-22T21:06:10.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2013-11-22T21:06:10.000Z', 'dateTo': '2013-11-25T17:17:20.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2013-11-25T17:17:20.000Z', 'dateTo': '2014-01-11T15:40:39.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-01-11T15:40:39.000Z', 'dateTo': '2014-01-11T15:43:20.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2014-01-11T15:43:20.000Z', 'dateTo': '2014-02-26T12:00:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-02-26T12:00:00.000Z', 'dateTo': '2014-03-05T20:53:50.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2014-03-05T20:53:50.000Z', 'dateTo': '2014-06-06T17:50:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-06-06T17:50:00.000Z', 'dateTo': '2014-06-09T17:30:00.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2014-06-09T17:30:00.000Z', 'dateTo': '2019-03-13T18:06:49.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2019-03-13T18:06:49.000Z', 'dateTo': None, 'samplePeriod': 0.5, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-H1960068,15204,http://data.oceannetworks.ca/DeviceListing?DeviceId=15204,Vaisala PTB110 Barometer H1960068,True
2460,"{'device': [{'uri': 'http://vocab.nerc.ac.uk/collection/L22/current/TOOL0701/', 'vocabulary': 'SeaVoX Device Catalogue'}]}","[{'dateFrom': '2013-10-03T18:40:10.000Z', 'dateTo': '2014-01-22T14:44:50.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-01-22T14:44:50.000Z', 'dateTo': '2014-01-27T17:59:35.000Z', 'samplePeriod': 0.5, 'sampleSize': 1}, {'dateFrom': '2014-01-27T17:59:35.000Z', 'dateTo': '2014-02-20T00:00:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-02-20T00:00:00.000Z', 'dateTo': '2014-02-21T18:27:50.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-02-21T18:27:50.000Z', 'dateTo': '2014-03-28T19:00:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-03-28T19:00:00.000Z', 'dateTo': '2014-03-30T21:42:00.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-03-30T21:42:00.000Z', 'dateTo': '2014-04-09T17:09:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-04-09T17:09:00.000Z', 'dateTo': '2014-04-22T16:38:00.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-04-22T16:38:00.000Z', 'dateTo': '2014-04-23T13:00:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-04-23T13:00:00.000Z', 'dateTo': '2014-04-24T20:49:10.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-04-24T20:49:10.000Z', 'dateTo': '2014-05-01T14:50:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-05-01T14:50:00.000Z', 'dateTo': '2014-05-02T05:38:40.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-05-02T05:38:40.000Z', 'dateTo': '2014-06-11T14:40:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-06-11T14:40:00.000Z', 'dateTo': '2014-06-12T17:51:40.000Z', 'samplePeriod': 0.067, 'sampleSize': 1}, {'dateFrom': '2014-06-12T17:51:40.000Z', 'dateTo': '2014-09-30T00:00:00.000Z', 'samplePeriod': 10.0, 'sampleSize': 1}, {'dateFrom': '2014-09-30T00:00:00.000Z', 'dateTo': '2014-10-03T22:38:20.000Z', 'samplePeriod': 2.0, 'sampleSize': 1}, {'dateFrom': '2014-10-03T22:38:20.000Z', 'dateTo': None, 'samplePeriod': 10.0, 'sampleSize': 1}]",BARPRESS,VAISBAROMETER-H3160008,23213,http://data.oceannetworks.ca/DeviceListing?DeviceId=23213,Vaisala PTB110 Barometer H3160008,True
